,action,appPackage,category,postedTimeOfDay,contactSignificantContext,numberUpdates,p1,p2,p3,p4,p5,p6,postedDayOfWeek,priority,subject
313,FALSE,com.google.android.gm,email,afternoon,FALSE,-3.911184,-0.031401727,0.83305126,0.23000288,0.41099524,0.73203856,0.022706117,3.5346446,-0.19553149,unknown
314,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-1.9363186,0.35510427,0.76375496,0.25152248,0.2186374,-0.44896615,0.19448015,5.523531,0.6157221,Unknown
315,TRUE,com.google.android.gm,email,afternoon,FALSE,4.104977,0.16435446,0.6422063,0.8335348,0.026089778,0.036061615,0.9533008,4.4044733,0.32824266,unknown
316,FALSE,com.android.vending,unknown,afternoon,FALSE,-7.1445746,-0.061009098,-0.047934473,-0.03752835,-0.10521389,0.5466602,0.279509,4.264265,0.24176368,Unknown
317,FALSE,com.google.android.gm,email,afternoon,FALSE,31.82425,0.07932433,-0.25020856,-0.06335422,0.22323467,-0.06278093,-0.93920285,0.23079357,0.031092368,/Jobs & Education/Education
318,FALSE,com.android.vending,unknown,afternoon,FALSE,-8.442399,-0.084139526,0.49236774,1.01481,0.4665207,-0.14890526,0.6949127,5.199774,-0.001002617,Unknown
319,FALSE,com.google.android.gm,email,afternoon,FALSE,17.214687,0.6090802,0.45934224,0.7083909,0.048017155,-0.21055375,-0.084871545,1.067013,0.035127785,Unknown
320,FALSE,com.google.android.gm,email,afternoon,FALSE,-1.9186163,0.010242774,0.74616313,0.3421207,0.4446605,-0.03538712,0.69604313,5.03273,-0.43073404,Unknown
321,FALSE,com.google.android.gm,unknown,afternoon,FALSE,11.020166,-0.083403274,0.85677177,0.35839397,0.11992291,0.21339801,-0.31590152,3.171806,1.1408648,unknown
322,FALSE,com.google.android.gm,email,afternoon,FALSE,-1.7102824,-0.13882707,1.3380232,-0.18640122,-0.23049086,0.13068897,0.684094,5.9352636,-0.64891243,Unknown
323,FALSE,com.google.android.gm,unknown,morn,FALSE,-3.0913112,0.001142424,0.6359149,0.6125599,0.65431863,-0.032204464,0.45412144,2.8490288,0.12732911,Unknown
324,FALSE,com.google.android.gm,email,morn,FALSE,-1.2390705,-0.053551335,1.0572466,0.24349198,-0.06720218,0.37292415,1.0319893,4.261908,0.3639259,Unknown
325,FALSE,com.google.android.gm,email,morn,FALSE,0.34291732,-0.17021029,0.87006,0.5465484,0.85171807,-0.83111775,1.1629798,4.1666107,0.68349123,Unknown
326,FALSE,com.google.android.gm,email,afternoon,FALSE,-2.4078505,0.5488698,0.27963054,0.93537706,0.0644717,-0.24605672,0.66811717,5.5742946,0.7807931,Unknown
327,FALSE,com.google.android.gm,email,afternoon,FALSE,26.545586,0.22711623,-0.1281267,-0.5734407,0.27091956,0.41674572,0.51837945,0.35953987,-0.22881496,Unknown
328,FALSE,com.google.android.gm,email,afternoon,FALSE,8.3013315,-0.02903328,0.48701704,0.32129392,-0.15628502,0.9104643,0.18516006,1.2071316,0.41685948,unknown
329,FALSE,com.google.android.gm,email,afternoon,FALSE,6.2599883,0.07457559,1.570398,1.2065915,0.5286174,-0.57441956,0.49636945,1.1807445,0.002339207,/Internet & Telecom/Web Services
330,FALSE,com.google.android.gm,email,afternoon,FALSE,15.593262,0.055299517,0.46790618,-0.008938462,0.047626264,0.39432573,0.06869666,1.7865613,-0.75335944,Unknown
331,FALSE,com.google.android.gm,email,evening,FALSE,-1.0348209,-0.14347354,1.1182904,0.6615791,0.2708899,0.10900591,0.83260316,3.7061963,-0.51190317,Unknown
332,FALSE,com.google.android.gm,unknown,morn,FALSE,4.905633,0.3507736,2.07002,1.1399747,0.1779692,0.9649085,0.6357763,3.7478824,0.7054362,Unknown
333,FALSE,com.google.android.gm,unknown,afternoon,FALSE,5.053838,0.09658353,0.8222531,0.060505457,0.12582998,0.058328625,0.009698205,4.1147137,-0.28683352,Unknown
334,TRUE,com.google.android.gm,email,afternoon,FALSE,24.648073,0.1891688,-0.11349712,-0.03470079,-0.41895083,0.063026294,-1.0643222,1.0235956,1.0606279,unknown
335,FALSE,com.google.android.gm,email,afternoon,FALSE,18.030891,0.6300323,-0.25822943,1.1339834,-0.100490555,0.06595989,0.112822294,1.543911,0.1757896,Unknown
336,TRUE,com.google.android.gm,email,afternoon,FALSE,-3.6137247,0.21194829,0.26452053,0.332873,-0.84609914,0.72034603,-0.22422433,5.3797035,0.34258756,Unknown
337,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-3.77019,0.031680785,2.0298128,0.9400383,-0.011315057,0.75136095,0.5649986,4.187407,0.013936476,unknown
338,FALSE,com.google.android.gm,email,afternoon,FALSE,8.952953,-0.3375072,1.0990846,0.44753596,0.28037915,0.26394945,0.98416805,2.2321575,-0.13760099,/Jobs & Education/Education
339,FALSE,com.tinder,unknown,morn,FALSE,-2.892304,0.5441099,0.2939542,-0.16438192,0.4853368,-0.045445338,0.52933073,4.3196864,0.367548,Unknown
340,FALSE,com.google.android.gm,email,afternoon,FALSE,-3.3778126,-0.012317184,1.426675,0.41754273,-0.08998357,-0.18834923,0.4039883,5.241158,-0.14602852,Unknown
341,FALSE,com.google.android.gm,email,morn,FALSE,0.8702329,0.536257,0.68114465,0.7886106,0.22344114,0.5825884,0.041802697,3.5768082,0.07812407,Unknown
342,FALSE,com.google.android.gm,email,morn,FALSE,2.1075068,0.89151174,1.3499827,0.061945733,0.054078266,0.004737675,0.8708469,6.4070168,-0.23444882,Unknown
343,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-2.0314343,0.21006365,1.2874153,0.689742,-0.25539216,0.31256616,0.44546822,5.4853396,0.6572907,Unknown
344,FALSE,com.google.android.gm,email,afternoon,FALSE,22.007206,0.2946016,0.41775423,-0.35813874,0.04029671,0.30638075,0.093060404,4.19024,-0.17733908,Unknown
345,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.72354424,-0.07428686,0.82017994,0.8301189,0.36925465,0.90761256,0.25166696,2.867337,0.3107052,unknown
346,FALSE,com.google.android.gm,email,afternoon,FALSE,6.649372,-0.00894089,0.1748069,0.4616735,-0.07858375,0.5623807,-0.18600309,3.8470833,0.6434801,unknown
347,TRUE,com.google.android.gm,email,afternoon,FALSE,4.7809763,-0.42136317,1.5599188,1.2798109,0.13779859,0.9497863,-0.040486798,3.697579,-0.4263917,Unknown
348,TRUE,com.google.android.gm,email,afternoon,FALSE,1.6504616,0.2636405,1.6538763,0.74665433,-0.26653528,0.22736043,1.0690529,3.8097224,0.5086605,Unknown
349,FALSE,com.android.providers.downloads,email,afternoon,FALSE,41.46672,0.0582409,-0.6114373,-0.82929695,0.08033678,-0.23530601,-1.1027999,-0.5247685,0.15283287,Unknown
350,FALSE,com.google.android.gm,email,morn,FALSE,0.27859724,-0.12974684,0.061083265,0.77601117,0.23302506,-0.45385557,0.4849038,4.542423,0.26895142,Unknown
351,FALSE,com.google.android.gm,unknown,afternoon,FALSE,14.765195,0.2658245,0.44426256,0.29495916,0.050941832,0.540313,0.27163365,2.176192,-0.64857537,Unknown
352,FALSE,com.google.android.gm,email,afternoon,FALSE,7.3618736,0.26779112,1.781284,1.2907536,0.39745176,0.71056616,0.71124536,3.659467,0.54962325,Unknown
353,TRUE,com.google.android.gm,email,afternoon,FALSE,16.990635,0.3354813,0.14878136,0.03892192,0.07970374,-0.16566335,0.22326201,0.4068254,0.11468715,unknown
354,FALSE,com.google.android.gm,email,afternoon,FALSE,1.9117093,0.082381606,0.28492588,0.63969,0.07091904,0.28786552,0.4987231,3.9150472,0.2527902,Unknown
355,FALSE,com.google.android.gm,email,morn,FALSE,-1.329487,0.21772751,1.6070538,0.6243037,-0.07762296,1.0626707,0.43509617,4.7082157,0.18301484,Unknown
356,FALSE,com.google.android.gm,email,afternoon,FALSE,2.1186032,0.62986875,0.85550314,0.909254,-0.033541635,0.002809666,0.4130662,2.3538392,-0.36027482,Unknown
357,FALSE,com.google.android.gm,email,afternoon,FALSE,2.546372,0.23162387,1.920862,1.1407696,-0.015105134,-0.17679645,0.8286131,1.768943,0.50998586,Unknown
358,FALSE,com.google.android.gm,unknown,afternoon,FALSE,1.0043368,0.28555503,1.0161284,0.5915893,0.023248589,0.26814806,0.907431,3.1157131,0.28026098,Unknown
359,TRUE,com.google.android.gm,email,afternoon,FALSE,17.731804,0.39149377,0.4972434,1.1416522,-0.06472501,-0.11131464,0.48478827,0.43814605,0.52474767,unknown
360,FALSE,com.android.providers.downloads,email,afternoon,FALSE,17.217554,0.3840703,-0.20010464,0.6344395,0.11765065,-0.015589647,-0.19492966,0.883504,-0.14995834,Unknown
361,FALSE,com.google.android.gm,email,afternoon,FALSE,8.270086,0.413344,0.41468042,0.94761753,0.042959422,0.24172369,0.6268084,4.2137465,-0.44423312,Unknown
362,FALSE,com.google.android.gm,email,afternoon,FALSE,-4.7584486,0.020511648,-0.048085317,0.19834962,0.17311051,0.37855732,0.043123864,3.56464,0.47921512,Unknown
363,FALSE,com.google.android.gm,email,afternoon,FALSE,4.716133,0.1672163,1.117854,1.2027404,0.43215767,0.8781382,0.60265446,1.5106297,0.20709604,unknown
364,FALSE,com.google.android.gm,email,afternoon,FALSE,0.8372317,0.35491747,0.4403112,0.6142399,0.004158648,0.7073649,0.4282782,1.9877579,0.44396392,Unknown
365,FALSE,com.spotify.music,email,afternoon,FALSE,24.820786,0.8649488,-0.7015867,-0.49462765,0.77331704,0.17822683,-0.024105698,4.1795588,0.007631509,Unknown
366,TRUE,com.google.android.gm,email,afternoon,FALSE,29.769243,0.315021,0.2436445,0.5752902,-0.024443572,-0.9227211,0.12785342,-0.5246941,-0.42154753,/Jobs & Education/Education
367,TRUE,com.google.android.gm,email,afternoon,FALSE,4.2060857,0.64137125,0.14612463,0.44446528,-0.24648273,0.33344865,-0.08488704,3.990688,-0.20536393,Unknown
368,TRUE,com.google.android.gm,email,afternoon,FALSE,8.413547,-0.18438594,0.76345795,0.6614457,0.71941096,0.25919312,-0.10158467,2.4798703,0.12100504,Unknown
369,FALSE,com.google.android.gm,email,afternoon,FALSE,11.243751,-0.54147106,0.02023992,-0.032761283,-0.24866474,-0.1807017,0.44741032,2.6082127,-0.81674063,Unknown
370,FALSE,com.google.android.gm,email,afternoon,TRUE,0.7325183,0.72949755,1.6440959,1.2744381,0.025623066,0.31609237,1.2824285,3.422243,-0.124833114,Unknown
371,FALSE,com.tinder,unknown,afternoon,FALSE,-3.5222266,0.589645,0.061172463,0.8889291,-0.53008026,0.0719924,0.51923066,6.351645,0.49159902,Unknown
372,FALSE,com.google.android.gm,email,afternoon,FALSE,15.938251,0.7098569,-0.13931501,0.51611996,0.41872528,0.09374518,0.38763535,2.609741,-0.12805972,Unknown
373,FALSE,com.google.android.gm,email,morn,FALSE,2.4466407,0.16629776,0.5039642,0.7272979,0.15568642,-0.16999108,0.6789451,4.1351967,0.36656386,Unknown
374,FALSE,com.google.android.gm,email,afternoon,FALSE,-5.442678,-0.060594168,0.15118182,-0.2097303,-0.27418464,-0.078213945,-0.025971785,3.9201407,0.39390314,Unknown
375,FALSE,com.google.android.gm,unknown,morn,FALSE,4.821761,0.23584381,0.5659285,0.16036126,0.57930565,0.43315578,0.44786415,3.3220696,-0.30121303,Unknown
376,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.33950666,0.19949245,1.1909598,1.0333854,0.2529441,0.8498991,0.21948184,3.5319698,0.045803923,unknown
377,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.3407918,0.39505154,0.7569573,0.6072512,-0.0779779,0.28076142,-0.18133053,4.2817802,0.4629417,unknown
378,FALSE,com.google.android.gm,email,afternoon,FALSE,-1.9538593,-0.3134748,0.7768267,0.9390274,0.62231565,-0.032663636,0.5860058,3.0589955,0.081197314,Unknown
379,FALSE,com.tinder,email,afternoon,FALSE,-6.319366,0.08609171,-0.0096073,-0.23913896,-0.14214659,0.41551936,-0.17039399,5.0333943,0.24949077,Unknown
380,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-1.9514596,0.71880776,1.7302389,0.94557405,0.27907062,0.9276197,0.73286605,3.9493167,0.54371154,Unknown
381,FALSE,com.google.android.gm,email,afternoon,FALSE,-3.761059,0.08202641,0.93690455,0.2942301,0.31978133,0.72647613,0.2843241,3.416081,0.2510327,unknown
382,FALSE,com.google.android.gm,email,afternoon,FALSE,17.794556,-0.502801,-0.45867062,0.59512186,0.46127173,0.12844798,-0.40645003,3.097518,0.39978895,unknown
383,FALSE,com.google.android.gm,email,afternoon,TRUE,-0.024140406,0.5365296,0.87547874,1.0083035,0.33009434,0.6571854,0.9534524,3.8831453,-0.39121184,Unknown
384,FALSE,com.android.vending,unknown,afternoon,FALSE,-7.910526,0.09210563,-0.49991578,-0.23937371,-0.47931463,0.030622542,-0.18590343,4.9389744,0.62853366,Unknown
385,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-4.1128626,-0.17739181,0.5752664,0.16093066,0.36503154,0.6160122,0.32619762,3.1117978,-0.23500961,Unknown
386,TRUE,com.google.android.gm,email,afternoon,FALSE,24.26518,-0.12861037,0.42711127,0.89099675,0.057881348,-0.57112086,0.029279731,0.35592622,0.5061082,unknown
387,FALSE,com.google.android.gm,unknown,afternoon,FALSE,5.68029,0.31834933,1.5558864,0.8519966,0.08432746,0.5474938,0.6255125,2.3825483,0.4489605,Unknown
388,FALSE,com.google.android.gm,email,afternoon,FALSE,3.7390285,0.13333152,0.8316566,0.46959466,0.21770254,1.2054495,0.4783418,3.1540675,0.41554415,unknown
389,FALSE,com.google.android.gm,email,morn,FALSE,3.053466,0.27931023,0.1608668,0.27396005,0.33848178,0.022304382,0.42737305,5.256976,0.81658775,Unknown
390,FALSE,com.google.android.gm,email,morn,FALSE,29.26295,0.35622323,0.31428075,0.2612563,0.19413957,0.17599608,0.20226173,2.850818,0.3649405,Unknown
391,FALSE,com.spotify.music,unknown,afternoon,FALSE,21.918676,0.50272924,0.03868736,-0.7370267,0.3561832,-0.07602167,0.33541453,2.7279122,0.5240319,Unknown
392,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.054921884,0.20053461,0.5842889,0.24045217,0.39149925,-0.15591376,0.69769615,4.040428,0.32196206,Unknown
393,FALSE,com.google.android.gm,email,evening,FALSE,7.3510017,0.22738457,0.592633,0.10062438,0.39240584,0.18189889,-0.6248949,4.697288,0.16187546,Unknown
394,FALSE,com.google.android.gm,email,afternoon,FALSE,-4.9739885,-0.101266414,1.2169303,0.15828359,-0.21246581,1.3520807,0.637572,3.710197,0.6929088,unknown
395,FALSE,com.google.android.gm,email,afternoon,FALSE,12.296684,0.4553234,0.36826044,0.4405983,-0.05818229,0.3494358,-0.025472566,1.6771834,-0.8891623,Unknown
396,TRUE,com.google.android.gm,email,afternoon,FALSE,17.287897,0.2105537,0.8726681,0.17065212,-0.11544422,-0.28829783,0.5616857,2.3428552,0.1341447,Unknown
397,FALSE,com.google.android.gm,email,afternoon,FALSE,25.04506,0.39964506,-0.11055787,-0.016715191,0.16078672,0.5386039,-0.653482,-0.81381905,0.3239839,Unknown
398,FALSE,com.google.android.gm,unknown,afternoon,FALSE,11.7918625,0.297635,0.59344107,0.71803707,-0.08880654,0.08466872,0.41544503,0.35467598,0.39393967,Unknown
399,FALSE,com.android.providers.downloads,unknown,afternoon,FALSE,20.36813,0.5529775,0.32181087,0.046681512,0.07256074,-0.033008464,0.6944731,1.5508945,0.64474607,Unknown
400,FALSE,com.google.android.gm,email,afternoon,FALSE,-3.4430158,-0.37272504,0.60870945,0.27548352,0.36931425,-0.5922956,0.5099126,4.6932993,0.7035933,Unknown
401,FALSE,com.google.android.gm,email,afternoon,FALSE,8.233233,-0.5021992,0.7374046,0.6629956,0.3596968,0.7720126,0.30447417,1.5392854,-0.4441126,Unknown
402,TRUE,com.google.android.gm,email,afternoon,FALSE,10.499089,0.24856532,1.0441927,0.55109996,0.1741607,0.23509364,-0.52191466,2.5985181,0.023836467,/Jobs & Education/Education
403,FALSE,com.google.android.gm,email,afternoon,FALSE,5.4796257,0.18175517,1.2156826,0.5651198,0.28630581,0.22299251,0.502129,2.8283334,0.059572008,unknown
404,FALSE,com.google.android.gm,email,afternoon,FALSE,1.3275023,-0.13371956,1.044347,0.8519285,0.38289747,0.9986849,0.40219384,3.9436412,-0.05382905,Unknown
405,FALSE,com.google.android.gm,email,afternoon,FALSE,8.941455,-0.4249563,0.8007597,0.035011847,0.37195998,0.517174,0.5079324,3.1835132,-0.5328478,unknown
406,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-8.20135,-0.4111857,0.269785,-0.48334163,0.18713474,-0.7191575,0.10331416,4.66192,0.041523777,Unknown
407,FALSE,com.google.android.gm,email,afternoon,FALSE,3.4668722,0.61805385,1.1515641,0.4267477,0.7053428,0.68918884,0.3226877,4.5739317,-0.3408943,Unknown
408,FALSE,com.google.android.gm,email,afternoon,FALSE,-1.3170037,0.17246921,0.79113305,0.91697747,0.26196742,0.6913648,0.849247,2.4099615,-0.06374503,/Online Communities/Social Networks
409,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-1.0569558,0.041317403,0.5442561,0.27937052,0.11022489,-0.1871589,0.15510882,5.7508173,-0.008255668,Unknown
410,FALSE,com.tinder,email,afternoon,FALSE,-6.246977,0.18586142,0.1070164,0.24110162,0.13796972,-0.009717822,0.1814228,3.4225376,-0.20832366,Unknown
411,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-1.7191741,0.6359832,0.4687171,0.63443524,-0.14483827,-0.46475512,0.69241846,4.4379196,-0.24174473,Unknown
412,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-10.115734,0.40438932,0.08051959,0.08413947,0.06415855,-0.5130602,0.42072046,4.402582,0.21896741,Unknown
413,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-0.51972765,-0.3014462,0.92458063,0.9920427,0.057285175,0.33467805,0.9420092,4.554075,-0.44732893,Unknown
414,TRUE,com.google.android.gm,email,afternoon,FALSE,-0.7130863,0.3186818,1.3027307,0.5840358,0.3452415,1.0911375,0.18059069,3.8324728,-0.3038535,unknown
415,FALSE,com.google.android.gm,email,afternoon,FALSE,-4.555068,-0.016916484,0.9089329,0.07946329,0.36082792,0.48903507,0.36708778,3.3465745,-0.16072622,unknown
416,FALSE,com.google.android.gm,email,afternoon,FALSE,6.629845,0.75867796,0.24483311,0.48683795,0.006345237,0.7754152,-0.13424343,3.1620023,-0.013742268,Unknown
417,FALSE,com.google.android.gm,email,afternoon,FALSE,3.9990675,-0.5109632,1.0538343,0.30089945,0.12127457,1.0425144,0.18190749,2.6968288,0.02429887,unknown
418,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.35599366,-0.08248128,0.5484181,0.78258926,0.7685938,0.2919158,0.04616239,2.7399807,-0.01464418,unknown
419,FALSE,com.google.android.gm,email,afternoon,FALSE,0.7453498,0.2279673,1.5841492,0.8907657,-0.082673915,0.49735063,0.6430936,1.6022909,-0.18059233,unknown
420,TRUE,com.google.android.gm,unknown,afternoon,FALSE,6.0378604,-0.18296716,0.8566173,0.64559907,-0.0974092,0.43538088,0.6917928,3.2954893,0.66370374,unknown
421,TRUE,com.google.android.gm,email,afternoon,FALSE,15.229324,0.3483299,-0.09339757,0.43565622,0.39728498,0.25845826,0.19941655,1.4972196,0.06933389,unknown
422,FALSE,com.android.providers.downloads,unknown,afternoon,FALSE,32.43362,0.15195578,-0.11244278,0.26979232,-0.18649188,-1.0854768,0.12256502,-0.9941752,-0.21850058,Unknown
423,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-6.763387,0.61214674,0.4412186,0.50735193,-0.06523206,-0.8447755,0.00317274,5.81725,0.584266,Unknown
424,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-7.503313,0.24732605,0.5631669,-0.27174342,-0.19564356,-0.62149256,-0.52704483,5.8346405,-0.013075788,Unknown
425,FALSE,com.google.android.gm,email,afternoon,FALSE,-4.4111547,0.15024883,0.21188402,0.9081816,0.26498362,0.90278524,1.3905532,3.9371934,0.29055378,Unknown
426,TRUE,com.google.android.gm,email,afternoon,FALSE,5.030046,-0.26645476,0.46383965,1.0876116,-0.11136865,0.16640496,0.6916833,3.7208383,-0.36249667,unknown
427,FALSE,com.google.android.gm,email,afternoon,FALSE,16.32549,0.5125522,-0.4527393,0.25528535,0.5979717,0.3004621,-0.8150435,4.159094,0.6047039,unknown
428,TRUE,com.google.android.gm,email,afternoon,FALSE,4.633666,-0.07198627,1.0992697,1.6516056,-0.009040883,1.0089512,0.64764893,3.1187336,-0.36048114,Unknown
429,FALSE,com.google.android.gm,unknown,afternoon,FALSE,10.060444,-0.28809103,0.94334674,0.2001771,0.42013374,0.24470513,0.5623528,3.431179,-0.3310726,Unknown
430,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-6.907806,0.07027531,-0.1516588,0.072395235,-0.51079506,0.0693606,0.33617425,4.878406,0.59593576,Unknown
431,FALSE,com.google.android.gm,email,afternoon,FALSE,-3.910417,0.29074466,1.815814,0.65788865,0.13624042,0.4088589,1.0966291,3.4662926,0.68978035,unknown
432,TRUE,com.google.android.gm,email,afternoon,FALSE,3.7813118,0.034864556,1.3364877,0.99310786,0.12781805,0.48495328,-0.23524052,3.2777507,-0.08888885,unknown
433,FALSE,com.tinder,unknown,afternoon,FALSE,-6.12853,-0.077097,-0.10238105,-0.20676789,-0.21039094,-0.20232753,0.038282864,4.608501,0.12844546,Unknown
434,TRUE,com.google.android.gm,email,afternoon,FALSE,15.889594,0.22859134,1.1122112,0.507883,-0.001046419,-0.039898366,-0.2974166,2.227561,0.3068488,unknown
435,FALSE,com.google.android.gm,unknown,afternoon,FALSE,1.5434315,0.46769556,0.17692545,0.54944867,-0.06811467,-0.23336644,0.78492665,5.6649346,0.023948282,Unknown
436,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.8586123,0.10554178,0.52061105,1.0646254,0.21033561,-0.25993317,0.57761157,3.3888452,0.46693447,Unknown
437,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-6.644671,-0.09191847,0.8528227,0.19706076,-0.2878786,-0.29420555,0.074288875,4.400176,0.38869914,unknown
438,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.06314041,0.23101155,1.0021421,0.74676985,-0.05299589,0.36474156,0.18042499,3.555675,-0.14560413,Unknown
439,FALSE,com.google.android.gm,transport,afternoon,FALSE,31.425562,0.25819197,-0.06729981,-0.60797703,0.21807264,-0.6190312,0.2571474,-1.6428373,-0.8404911,/Jobs & Education/Education
440,FALSE,com.google.android.gm,email,morn,FALSE,19.795614,0.19762838,0.030342318,0.115100116,0.407316,-0.09994528,0.26685613,3.2773595,0.054341115,Unknown
441,FALSE,com.google.android.gm,email,morn,FALSE,-3.3599217,0.16776708,0.51791567,0.6265238,0.006975757,0.61294866,0.1928134,5.201524,0.10430991,Unknown
442,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-7.3479767,0.4807841,0.23511969,-0.08015325,0.31323668,-0.35849357,0.5533818,4.175293,-0.02668672,Unknown
443,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-0.6487714,0.1257943,1.355504,0.36178777,-0.073186256,0.20863941,0.29460245,4.4994655,0.17430791,Unknown
444,FALSE,com.google.android.gm,email,afternoon,FALSE,5.162506,-0.30187076,0.45361727,0.29671878,0.102876015,0.6100125,0.20668373,3.6340973,-0.03580458,unknown
445,FALSE,com.android.providers.downloads,email,afternoon,FALSE,38.71198,0.16794892,-0.64920783,0.10172522,-0.30829838,-0.75858605,-0.8811898,-1.9072471,-0.06359073,/Jobs & Education/Education
446,FALSE,com.google.android.gm,email,afternoon,FALSE,1.4772245,0.049799904,1.0104433,0.62505376,0.413286,-0.31040025,0.059215248,5.080612,0.21904328,Unknown
447,FALSE,com.google.android.gm,email,afternoon,FALSE,19.509771,0.6780121,-0.123294115,0.25672364,-0.13434005,0.03758835,-0.48067957,-0.42004895,-0.06530826,Unknown
448,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-0.98278165,0.40007177,0.5938402,0.086897686,0.37140167,-0.1842577,-0.52564883,6.7723527,0.2691004,Unknown
449,FALSE,com.google.android.gm,unknown,afternoon,FALSE,5.1378436,0.06016766,0.89287305,0.6628263,0.24282175,0.13000494,0.52334505,2.4083812,-0.17662436,Unknown
450,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.968381,-0.46283525,0.89341915,1.4104059,0.5374335,0.39351946,0.82912993,4.4506693,-0.09934826,unknown
451,FALSE,com.android.vending,unknown,afternoon,FALSE,-5.594343,-0.19817643,0.29541492,0.10549432,-0.043749258,0.50825405,0.47960708,3.2161303,0.33136743,Unknown
452,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-4.1900177,0.20927271,0.50306267,0.40396944,-0.2177215,-0.08493729,-0.018570453,5.8430696,0.21224153,unknown
453,FALSE,com.google.android.gm,email,morn,FALSE,-3.376411,0.28840876,0.37879318,0.51923114,0.28761178,-0.65489894,0.7140435,5.549406,1.0050354,Unknown
454,FALSE,com.google.android.gm,unknown,afternoon,FALSE,9.887395,0.4596128,1.6747943,0.239849,0.2899571,0.35300064,0.6591762,3.1482384,0.6691549,Unknown
455,FALSE,com.android.providers.downloads,transport,afternoon,FALSE,36.560844,0.15926455,0.013326414,-0.45070928,-0.059461392,-0.2547859,-0.16928692,-0.4915269,-0.32874104,Unknown
456,FALSE,com.google.android.gm,email,morn,FALSE,7.866085,0.17564277,0.84711725,0.8202783,0.43977976,0.6568962,0.4910643,2.6051288,0.39806926,Unknown
457,FALSE,com.google.android.gm,email,afternoon,FALSE,-5.602426,0.19037597,0.6413811,0.014204912,-0.343501,1.045029,0.7744308,3.9471323,-0.07501351,Unknown
458,TRUE,com.android.providers.downloads,transport,afternoon,FALSE,44.30287,0.27184325,-0.92260885,-0.9101543,0.17336291,-0.8476219,-0.31964654,-0.34091288,-0.062131293,Unknown
459,FALSE,com.google.android.gm,email,morn,FALSE,12.252131,0.37950844,0.7241572,0.45830813,0.43894747,-0.02781795,1.3570304,5.7444935,0.264732,Unknown
460,FALSE,com.android.providers.downloads,unknown,afternoon,FALSE,30.963413,0.107763246,-0.10065408,0.19864595,0.0821998,0.42438704,-0.92561144,0.71391046,-0.010715123,Unknown
461,FALSE,com.google.android.gm,email,afternoon,FALSE,6.842801,0.06277169,0.7048922,-0.024157085,-0.02931098,-0.022796854,-0.003308669,4.4504223,0.33565986,Unknown
462,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-8.097036,-0.013245363,0.5017958,-0.47576725,-0.101929724,0.38183182,0.3623326,3.743279,0.05728434,Unknown
463,FALSE,com.google.android.gm,email,afternoon,FALSE,-4.9980435,0.2223095,0.67391324,0.56321156,-0.110650785,0.5600464,0.80398995,4.7660556,-0.2270956,Unknown
464,TRUE,com.google.android.gm,email,afternoon,FALSE,3.029171,0.4085629,0.5184964,0.7114943,0.24895202,0.91696775,0.24266353,2.8353863,0.16199774,unknown
465,TRUE,com.google.android.gm,email,afternoon,FALSE,11.343293,0.3837031,0.2789326,0.33720982,0.22353235,0.30869395,-0.027909644,2.465826,-0.06876593,unknown
466,FALSE,com.google.android.gm,email,afternoon,FALSE,4.2440352,0.005806807,1.326306,1.0487823,-0.2897683,0.7653145,0.5878521,1.1386776,0.3322092,/Online Communities/Social Networks
467,FALSE,com.google.android.gm,unknown,afternoon,FALSE,13.394689,-0.039040778,0.70677584,0.03203845,0.064552344,0.28934562,0.06225063,0.8853184,0.115103096,Unknown
468,FALSE,com.google.android.gm,email,afternoon,FALSE,17.165611,0.48454985,0.19716728,0.07372623,0.19120465,-0.01800403,0.49899617,1.7495795,-0.13017699,Unknown
469,FALSE,com.instagram.android,unknown,afternoon,FALSE,-8.886124,0.19569203,-0.27915436,0.12073606,0.019536393,-0.7547606,0.56608486,4.451706,0.42218104,Unknown
